Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.009999999776482582,50,-0.2696247100830078,0.03915027901530266,9.806756019592285,10.34490966796875,-8.68529987335205,-48.89040756225586,0.6195459961891174,-0.014895705506205559,-0.23072393238544464,0.0010465724626556039
0.019999999552965164,50,-0.24538274109363556,0.05352335423231125,9.802289962768555,10.486412048339844,-8.814766883850098,-49.258304595947266,0.5946022868156433,-0.014895705506205559,-0.23799917101860046,0.0010465724626556039
0.029999999329447746,50,-0.2404894232749939,0.06305942684412003,9.830427169799805,10.769418716430664,-8.903688430786133,-49.07619094848633,0.6052259206771851,0.006850430741906166,-0.25727707147598267,0.0010465724626556039
0.03999999910593033,50,-0.23582063615322113,0.06797917187213898,9.802959442138672,10.972356796264648,-8.863143920898438,-48.23265075683594,0.6378344297409058,0.04142952337861061,-0.27795541286468506,0.0010465724626556039
0.05000000074505806,50,-0.2407139241695404,0.07773590832948685,9.844441413879395,10.592162132263184,-8.689215660095215,-47.540714263916016,0.6555255651473999,0.0871596410870552,-0.28850069642066956,0.0010465724626556039
0.05999999865889549,50,-0.2454388588666916,0.09133666008710861,9.811614036560059,10.490693092346191,-8.855311393737793,-48.008243560791016,0.617643415927887,0.12041919678449631,-0.2669435441493988,0.0010465724626556039
0.07000000029802322,50,-0.24484951794147491,0.08152475953102112,9.811419486999512,10.327032089233398,-8.903688430786133,-48.64519119262695,0.5228716731071472,0.13396725058555603,-0.22044849395751953,0.0010465724626556039
0.07999999821186066,50,-0.23129217326641083,0.06775850802659988,9.806784629821777,10.181248664855957,-8.944232940673828,-49.33712387084961,0.3853144347667694,0.13153591752052307,-0.16975216567516327,0.0010465724626556039
0.09000000357627869,49,-0.24107876420021057,0.06701377779245377,9.807537078857422,10.086200714111328,-8.902997016906738,-49.69598388671875,0.2022516131401062,0.09116549044847488,-0.1003732979297638,0.0010465724626556039
0.10000000149011612,49,-0.24918152391910553,0.05368884652853012,9.819600105285645,9.991151809692383,-8.38121509552002,-48.80635452270508,0.026910563930869102,0.017007429152727127,-0.013835934922099113,0.0010465724626556039
0.10999999940395355,49,-0.23176926374435425,0.05758802965283394,9.793217658996582,10.349945068359375,-8.689908027648926,-48.95508575439453,-0.0042146979831159115,0.0006656308542005718,0.00039874721551313996,0.0010465724626556039
0.11999999731779099,49,-0.2454388588666916,0.047638215124607086,9.806784629821777,10.597197532653809,-8.73367691040039,-49.15278244018555,-0.0001868443941930309,-0.0012978182639926672,-0.003528150962665677,0.0010465724626556039
0.12999999523162842,49,-0.2454388588666916,0.03572000190615654,9.807147026062012,10.492077827453613,-8.530953407287598,-49.52591323852539,-0.0013057644246146083,-0.0001860168413259089,-0.001268954947590828,0.0010465724626556039
0.14000000059604645,49,-0.2454388588666916,0.0534130223095417,9.811223983764648,10.195601463317871,-8.330304145812988,-49.802947998046875,-0.0001726071204757318,-0.002452331595122814,-0.00013579762890003622,0.0010465724626556039
0.15000000596046448,49,-0.2454388588666916,0.05506798252463341,9.80762004852295,10.670845031738281,-8.765122413635254,-48.71562576293945,0.003053428838029504,-0.004718645941466093,-0.0010955191683024168,0.0010465724626556039
0.1599999964237213,49,-0.2454388588666916,0.07386430352926254,9.816888809204102,10.259806632995605,-8.956672668457031,-48.36566925048828,0.000737283902708441,-0.002221946604549885,0.0034869404044002295,0.0010465724626556039
0.17000000178813934,49,-0.24639302492141724,0.08594801276922226,9.82079792022705,10.234879493713379,-8.777446746826172,-48.80504608154297,-0.0018034216482192278,-0.0022575396578758955,-0.0011524681467562914,0.0010465724626556039
0.18000000715255737,49,-0.2551693320274353,0.07632919400930405,9.81594181060791,10.184774398803711,-8.576106071472168,-49.30438995361328,0.0012847717152908444,-0.0018608375685289502,-0.006024850532412529,0.0010465724626556039
0.1899999976158142,49,-0.25463610887527466,0.06723444163799286,9.807909965515137,9.867525100708008,-8.532912254333496,-49.10865783691406,0.0035950923338532448,0.0006145060178823769,-0.0033844837453216314,0.0010465724626556039
0.20000000298023224,49,-0.2497428059577942,0.0646316409111023,9.78171157836914,9.867525100708008,-8.272021293640137,-47.428253173828125,0.00013155270426068455,0.0028594646137207747,0.002259946661069989,0.0010465724626556039
0.20999999344348907,49,-0.24602819979190826,0.07442598789930344,9.80868911743164,10.126989364624023,-8.565048217773438,-48.356239318847656,-0.0042502908036112785,0.0025423618499189615,0.004375475458800793,0.0010465724626556039
0.2199999988079071,49,-0.24906927347183228,0.05462665855884552,9.78991985321045,10.474327087402344,-8.571497917175293,-49.02499771118164,-0.003435530699789524,-0.00011353619629517198,0.002852734876796603,0.0010465724626556039
0.23000000417232513,49,-0.24121907353401184,0.06234228238463402,9.807424545288086,10.62716007232666,-8.53625202178955,-48.986900329589844,-0.0003816361422650516,-0.0014427796704694629,0.0005864202976226807,0.0010465724626556039
0.23999999463558197,49,-0.24409180879592896,0.054884932935237885,9.814288139343262,10.43706226348877,-8.672860145568848,-48.35152816772461,-0.0011109727201983333,0.002282208064571023,-0.0020837150514125824,0.0010465724626556039
0.25,49,-0.2364099770784378,0.03497527167201042,9.828143119812012,10.246964454650879,-8.585896492004395,-48.05498504638672,0.00002218462759628892,0.0017418389907106757,-0.005967901088297367,0.0010465724626556039
0.25999999046325684,49,-0.24203293025493622,0.03978468105196953,9.812337875366211,10.562954902648926,-8.961971282958984,-48.28475570678711,0.0011126301251351833,-0.003881235606968403,-0.003701586741954088,0.0010465724626556039
0.27000001072883606,49,-0.25181952118873596,0.04459409415721893,9.812682151794434,10.46274471282959,-8.847363471984863,-48.83110046386719,-0.001153684570454061,-0.006147550418972969,-0.0014352721627801657,0.0010465724626556039
0.2800000011920929,49,-0.2568914294242859,0.05249276012182236,9.796197891235352,10.261316299438477,-8.64153003692627,-49.188392639160156,-0.0013128831051290035,-0.0010389587841928005,-0.005490305833518505,0.0010465724626556039
0.28999999165534973,49,-0.23975977301597595,0.07414013147354126,9.818058013916016,10.32199764251709,-8.815458297729492,-49.02643966674805,-0.0013128831051290035,0.0027073847595602274,-0.002345163142308593,0.0010465724626556039
0.30000001192092896,49,-0.23739221692085266,0.08375895768404007,9.824429512023926,10.1318998336792,-8.989384651184082,-49.12528610229492,0.0012847717152908444,0.00004566241113934666,-0.0012760736281052232,0.0010465724626556039
0.3100000023841858,49,-0.24456888437271118,0.08910246938467026,9.813852310180664,10.106217384338379,-8.937667846679688,-48.28371047973633,0.0031401468440890312,-0.0021708218846470118,0.0002680231409613043,0.0010465724626556039
