Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.009999999776482582,43,-0.2504018545150757,0.06300871074199677,9.830475807189941,10.464255332946777,-9.668046951293945,-50.13156509399414,0.5999141335487366,-0.014895705506205559,-0.2147729992866516,0.0010465724626556039
0.019999999552965164,52,-0.26470425724983215,0.06769444048404694,9.764230728149414,10.677767753601074,-10.12386417388916,-49.391414642333984,0.6155174970626831,-0.012815253809094429,-0.23349706828594208,0.0010465724626556039
0.029999999329447746,52,-0.25059738755226135,0.06307277828454971,9.829569816589355,10.681044578552246,-10.130860328674316,-49.38005447387695,0.6041163802146912,-0.01433540228754282,-0.21981573104858398,0.0010465724626556039
0.03999999910593033,52,-0.265030175447464,0.06801475584506989,9.76539421081543,10.533241271972656,-9.815321922302246,-49.89242172241211,0.612716019153595,-0.01318878959864378,-0.2301352471113205,0.0010465724626556039
0.05000000074505806,52,-0.26878729462623596,0.07732217013835907,9.839616775512695,10.819016456604004,-10.425411224365234,-48.90176773071289,0.6335205435752869,0.028602290898561478,-0.26802194118499756,0.0010465724626556039
0.05999999865889549,52,-0.24174685776233673,0.07693779468536377,9.811419486999512,10.728127479553223,-10.777029991149902,-48.89040756225586,0.6528592705726624,0.08248363435268402,-0.29183247685432434,0.0010465724626556039
0.07000000029802322,53,-0.26908063888549805,0.06775850802659988,9.80723762512207,10.492712020874023,-10.933300018310547,-48.59889221191406,0.6257188320159912,0.12033604085445404,-0.27511557936668396,0.0010465724626556039
0.07999999821186066,52,-0.2562122344970703,0.06724600493907928,9.817736625671387,10.436890602111816,-10.767984390258789,-48.77657699584961,0.5338384509086609,0.13794422149658203,-0.22902648150920868,0.0010465724626556039
0.09000000357627869,52,-0.27375033497810364,0.057618286460638046,9.83884048461914,10.583600997924805,-10.312166213989258,-49.272979736328125,0.40055951476097107,0.1343613564968109,-0.1745871901512146,0.0010465724626556039
0.10000000149011612,52,-0.2603604793548584,0.04959213361144066,9.812261581420898,10.583600997924805,-9.789234161376953,-48.777652740478516,0.22565260529518127,0.09750071167945862,-0.1064736545085907,0.0010465724626556039
0.10999999940395355,52,-0.26454129815101624,0.06403371691703796,9.821983337402344,10.76974868774414,-10.117868423461914,-48.95988082885742,0.03095894865691662,0.021000366657972336,-0.01956631988286972,0.0010465724626556039
0.11999999731779099,52,-0.2592523992061615,0.07693779468536377,9.827435493469238,11.305195808410645,-10.150899887084961,-48.44057846069336,-0.004887477960437536,-0.002093833638355136,-0.00036823994014412165,0.0010465724626556039
0.12999999523162842,52,-0.25199875235557556,0.07295674830675125,9.79167366027832,11.388323783874512,-10.022665023803711,-48.161678314208984,-0.0037278623785823584,0.0034311851486563683,-0.003704055678099394,0.0010465724626556039
0.14000000059604645,52,-0.2679399847984314,0.07777061313390732,9.832588195800781,10.879206657409668,-9.867395401000977,-48.39394760131836,-0.0003270324959885329,-0.0033704745583236217,-0.001436835853382945,0.0010465724626556039
0.15000000596046448,52,-0.250792920589447,0.08162352442741394,9.802927017211914,10.59343147277832,-9.780240058898926,-48.39394760131836,0.0009673396125435829,-0.0017463034018874168,0.0008303841459564865,0.0010465724626556039
0.1599999964237213,52,-0.25673365592956543,0.07783467322587967,9.81109619140625,10.767563819885254,-9.861398696899414,-48.39394760131836,0.002100949641317129,-0.0004389285168144852,-0.002661465434357524,0.0010465724626556039
0.17000000178813934,52,-0.27031904458999634,0.08101492375135422,9.809534072875977,10.686505317687988,-9.948554039001465,-48.535160064697266,-0.00023128444445319474,-0.0001717795676086098,0.0006022435845807195,0.0010465724626556039
0.18000000715255737,52,-0.27345699071884155,0.07254033535718918,9.829181671142578,10.583600997924805,-10.075789451599121,-48.551063537597656,-0.0051782685332000256,-0.0017179336864501238,0.0016318309353664517,0.0010465724626556039
0.1899999976158142,52,-0.2648997902870178,0.06888875365257263,9.815827369689941,10.623038291931152,-10.195976257324219,-48.455467224121094,-0.0026900004595518112,-0.0012663811212405562,0.0011779142078012228,0.0010465724626556039
0.20000000298023224,52,-0.2648997902870178,0.044489990919828415,9.810966491699219,10.813554763793945,-10.108821868896484,-48.752662658691406,0.0040726508013904095,-0.0013443980133160949,0.0035231509245932102,0.0010465724626556039
0.20999999344348907,53,-0.2648997902870178,0.047958530485630035,9.807463645935059,10.822293281555176,-9.689034461975098,-48.57725143432617,0.0038255969993770123,-0.0021328420843929052,0.0036212631966918707,0.0010465724626556039
0.2199999988079071,52,-0.26418280601501465,0.04666812717914581,9.81090259552002,10.688690185546875,-10.047807693481445,-48.17070770263672,-0.0009133417624980211,-0.0005996907129883766,-0.00004907970651402138,0.0010465724626556039
0.23000000417232513,52,-0.26003456115722656,0.06297668069601059,9.809017181396484,10.626315116882324,-10.276083946228027,-48.208431243896484,-0.00008588919445173815,0.001973686506971717,-0.0009675519540905952,0.0010465724626556039
0.23999999463558197,52,-0.26003456115722656,0.06374543160200119,9.819719314575195,10.647068977355957,-9.978588104248047,-48.80503463745117,0.0009779783431440592,0.0038851017598062754,-0.004155608359724283,0.0010465724626556039
0.25,52,-0.25840505957603455,0.06855928897857666,9.811614036560059,10.36129379272461,-9.891432762145996,-49.00316619873047,0.005810301285237074,0.0001863891666289419,-0.005587100982666016,0.0010465724626556039
0.25999999046325684,52,-0.2545407712459564,0.07337315380573273,9.809932708740234,10.34490966796875,-10.215070724487305,-49.10791015625,0.0036210978869348764,0.0034831964876502752,-0.00012709666043519974,0.0010465724626556039
0.27000001072883606,40,-0.27111053466796875,0.0781870186328888,9.808070182800293,10.607746124267578,-10.263092041015625,-48.93363571166992,0.004754707682877779,0.002349586458876729,-0.0035279265139251947,0.0010465724626556039
0.2800000011920929,52,-0.25881943106651306,0.08479463309049606,9.830324172973633,10.863914489746094,-10.06169319152832,-48.93943405151367,0.0016233911737799644,0.00014974482473917305,-0.004796293098479509,0.0010465724626556039
0.28999999165534973,52,-0.26895958185195923,0.09180492907762527,9.811474800109863,10.871502876281738,-9.79328441619873,-49.24452209472656,-0.0008045908762142062,-0.0011446272255852818,-0.0020385119132697582,0.0010465724626556039
0.30000001192092896,52,-0.2454388588666916,0.07061845809221268,9.827047348022461,10.490469932556152,-9.880439758300781,-49.14545822143555,-0.00043341924902051687,0.0012396179372444749,-0.0030350012239068747,0.0010465724626556039
0.3100000023841858,52,-0.24644915759563446,0.061983708292245865,9.812616348266602,10.286846160888672,-10.129913330078125,-48.49289321899414,-0.0016580489464104176,-0.0016481912462040782,-0.00923262070864439,0.0010465724626556039
0.3199999928474426,52,-0.25030407309532166,0.060244858264923096,9.812302589416504,10.5486478805542,-10.391379356384277,-49.34502029418945,0.0002309069677721709,-0.0017746732337400317,-0.008162842132151127,0.0010465724626556039
0.33000001311302185,52,-0.2513795495033264,0.06353036314249039,9.804598808288574,10.903351783752441,-10.467436790466309,-49.665592193603516,0.0011694744462147355,-0.0007710916106589139,-0.004357743076980114,0.0010465724626556039
0.3400000035762787,52,-0.2562773823738098,0.05080932378768921,9.828729629516602,11.060985565185547,-10.293126106262207,-48.55226135253906,-0.001603673561476171,-0.0003869171778205782,-0.0032241332810372114,0.0010380063904449344
0.3499999940395355,52,-0.2588939070701599,0.05931594967842102,9.815610885620117,11.060985565185547,-10.118815422058105,-48.750389099121094,-0.0012916057603433728,0.0022928467951714993,-0.002090523252263665,0.0005321042845025659
0.36000001430511475,52,-0.2551693320274353,0.06643607467412949,9.804113388061523,11.58665943145752,-10.184983253479004,-48.40184020996094,0.0035950923338532448,0.005374516360461712,-0.0015952339163050056,0.0010465724626556039
0.3700000047683716,52,-0.25999265909194946,0.07495184987783432,9.82370662689209,11.395913124084473,-10.09777545928955,-48.33589553833008,0.0031435396522283554,0.005835525691509247,-0.0025030674878507853,0.001037250622175634
0.3799999952316284,52,-0.2709150016307831,0.07019289582967758,9.817671775817871,10.982110977172852,-10.139960289001465,-48.39394760131836,0.00021435781673062593,-0.0010985262924805284,-0.0022382827010005713,0.0005328601109795272
0.38999998569488525,52,-0.25876355171203613,0.0785713940858841,9.814964294433594,10.929738998413086,-10.37623119354248,-48.53761291503906,-0.0072528100572526455,-0.008487677201628685,0.000028937241950188763,0.0010465724626556039
0.4000000059604645,52,-0.2551693320274353,0.08594775944948196,9.801009178161621,11.59654712677002,-10.027609825134277,-49.42919921875,-0.0015847603790462017,-0.0005524076987057924,0.0022961569484323263,0.0010465724626556039
