Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.009999999776482582,50,-0.24051858484745026,0.06278740614652634,9.821189880371094,10.225563049316406,-8.248523712158203,-49.759220123291016,0.6146380305290222,-0.01612270064651966,-0.23317791521549225,0.0010465724626556039
0.019999999552965164,50,-0.23100821673870087,0.02988242916762829,9.806784629821777,10.296565055847168,-7.923711776733398,-49.759220123291016,0.594894528388977,-0.009887896478176117,-0.2435692548751831,0.0010465724626556039
0.029999999329447746,50,-0.2451087385416031,0.06297668069601059,9.807112693786621,10.719549179077148,-8.00247859954834,-49.564414978027344,0.6064484119415283,0.00730773014947772,-0.25868070125579834,0.0010465724626556039
0.03999999910593033,50,-0.22597792744636536,0.0627603679895401,9.825553894042969,11.163728713989258,-8.466911315917969,-49.33344650268555,0.6347927451133728,0.04104147478938103,-0.2779487073421478,0.0010465724626556039
0.05000000074505806,50,-0.22597792744636536,0.05354822054505348,9.801956176757812,10.592684745788574,-8.466911315917969,-49.63037872314453,0.6536436676979065,0.08865377306938171,-0.29152774810791016,0.0010465724626556039
0.05999999865889549,50,-0.2264731228351593,0.058681562542915344,9.802611351013184,10.677261352539062,-8.124139785766602,-50.5117301940918,0.6190049648284912,0.12219912558794022,-0.27386194467544556,0.0010465724626556039
0.07000000029802322,50,-0.24018846452236176,0.07291889190673828,9.820507049560547,10.91141128540039,-8.093711853027344,-50.39081954956055,0.523116409778595,0.1368994265794754,-0.22622011601924896,0.0010465724626556039
0.07999999821186066,50,-0.23128333687782288,0.08188767731189728,9.80217456817627,11.106301307678223,-8.263712882995605,-49.61316680908203,0.38439473509788513,0.13455064594745636,-0.16843385994434357,0.0010465724626556039
0.09000000357627869,50,-0.24032601714134216,0.07756552845239639,9.806539535522461,11.116899490356445,-8.447566032409668,-48.87623596191406,0.20440664887428284,0.09199768304824829,-0.09652750939130783,0.0010465724626556039
0.10000000149011612,50,-0.23570838570594788,0.08156320452690125,9.802501678466797,10.831377029418945,-8.360487937927246,-49.371124267578125,0.029472531750798225,0.01775113306939602,-0.017819557338953018,0.0010465724626556039
0.10999999940395355,50,-0.23661625385284424,0.07164803147315979,9.81131362915039,10.730147361755371,-8.273409843444824,-49.099388122558594,-0.005445802118629217,-0.004046525340527296,-0.0037300612311810255,0.0015698587521910667
0.11999999731779099,50,-0.24964380264282227,0.059492744505405426,9.807439804077148,10.77092170715332,-8.559483528137207,-49.367977142333984,-0.0014127172762528062,-0.00478025246411562,-0.00353039288893342,0.0010465724626556039
