Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.009999999776482582,41,-0.2551693320274353,0.05832480639219284,9.821370124816895,10.464255332946777,-9.668046951293945,-50.628028869628906,0.5999141335487366,-0.01612270064651966,-0.2172269970178604,0.0010465724626556039
0.019999999552965164,52,-0.2551693320274353,0.07706225663423538,9.835561752319336,10.816059112548828,-9.474920272827148,-50.3353385925293,0.6093363165855408,-0.012981961481273174,-0.23502451181411743,0.0010465724626556039
0.029999999329447746,52,-0.2551693320274353,0.05858471989631653,9.821566581726074,10.831645011901855,-9.466363906860352,-50.32236862182617,0.6023452281951904,-0.015312335453927517,-0.22181907296180725,0.0010465724626556039
0.03999999910593033,52,-0.2546404302120209,0.07784199714660645,9.834970474243164,10.57113265991211,-9.609375953674316,-50.53910827636719,0.6077156066894531,-0.013522205874323845,-0.2319631278514862,0.0010465724626556039
0.05000000074505806,52,-0.23587365448474884,0.095637246966362,9.807276725769043,11.04539966583252,-9.349020957946777,-50.14453125,0.6342607736587524,0.028728200122714043,-0.268380731344223,0.0010465724626556039
0.05999999865889549,52,-0.24077194929122925,0.07254033535718918,9.820878028869629,11.336194038391113,-9.508330345153809,-50.799381256103516,0.6546343564987183,0.0848662257194519,-0.2873121500015259,0.0010465724626556039
0.07000000029802322,52,-0.24567025899887085,0.07185805588960648,9.812532424926758,10.948319435119629,-9.558853149414062,-50.37099838256836,0.6224440932273865,0.12219186127185822,-0.2687012255191803,0.0010465724626556039
0.07999999821186066,52,-0.249246284365654,0.058454763144254684,9.82961654663086,10.626352310180664,-9.480624198913574,-49.79441452026367,0.5285226106643677,0.13783755898475647,-0.22560840845108032,0.0010465724626556039
0.09000000357627869,52,-0.23143815994262695,0.06297668069601059,9.807080268859863,10.666431427001953,-9.357170104980469,-49.5781364440918,0.3935364782810211,0.13674333691596985,-0.17349931597709656,0.0010465724626556039
0.10000000149011612,52,-0.24024304747581482,0.06297668069601059,9.811285018920898,10.476724624633789,-9.443955421447754,-49.28220748901367,0.2162313014268875,0.09910178929567337,-0.10537826269865036,0.0010465724626556039
0.10999999940395355,52,-0.23607200384140015,0.06369144469499588,9.806784629821777,10.552873611450195,-9.206417083740234,-49.26275634765625,0.030617954209446907,0.01940060406923294,-0.02207545004785061,0.0010465724626556039
0.11999999731779099,52,-0.24097028374671936,0.07098084688186646,9.807177543640137,10.647727966308594,-9.239419937133789,-49.062686920166016,-0.00008588919445173815,-0.0018382936250418425,-0.0017155938548967242,0.0010465724626556039
