Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.009999999776482582,49,-0.21619360148906708,0.07246094942092896,9.811667442321777,10.225563049316406,-8.79449462890625,-50.50391387939453,0.6158650517463684,-0.011214724741876125,-0.23440490663051605,0.0010465724626556039
0.019999999552965164,49,-0.20684006810188293,0.05840655043721199,9.820951461791992,10.154699325561523,-8.664822578430176,-50.135433197021484,0.6085952520370483,-0.004983480088412762,-0.24479031562805176,0.0010465724626556039
0.029999999329447746,48,-0.23562762141227722,0.07700461149215698,9.7925386428833,10.199462890625,-8.362821578979492,-49.98030471801758,0.6053874492645264,0.008423322811722755,-0.2617838680744171,0.0010465724626556039
0.03999999910593033,49,-0.23095084726810455,0.05840655043721199,9.806571006774902,10.38967227935791,-8.050612449645996,-49.78242492675781,0.6303247213363647,0.04100113734602928,-0.2790580689907074,0.0010465724626556039
0.05000000074505806,48,-0.23611225187778473,0.06775850802659988,9.797527313232422,10.57988166809082,-8.137627601623535,-48.2988395690918,0.6544815301895142,0.08782969415187836,-0.28697922825813293,0.0010465724626556039
0.05999999865889549,48,-0.24981942772865295,0.06775850802659988,9.812576293945312,10.117375373840332,-8.395269393920898,-50.4032096862793,0.619484543800354,0.1249099001288414,-0.26589706540107727,0.0010465724626556039
0.07000000029802322,49,-0.23608532547950745,0.06757326424121857,9.839276313781738,10.193883895874023,-8.088104248046875,-50.21099090576172,0.5203213095664978,0.14018075168132782,-0.2211414873600006,0.0010465724626556039
0.07999999821186066,48,-0.24500806629657745,0.06318838149309158,9.806998252868652,10.34490966796875,-7.934613227844238,-49.728206634521484,0.3815214931964874,0.13458861410617828,-0.1701669692993164,0.0010465724626556039
0.09000000357627869,48,-0.23546607792377472,0.06775850802659988,9.81185531616211,10.385952949523926,-8.214434623718262,-49.92601776123047,0.20247052609920502,0.0910743698477745,-0.10213947296142578,0.0010465724626556039
0.10000000149011612,49,-0.2313816398382187,0.06775850802659988,9.815908432006836,10.576162338256836,-8.562495231628418,-50.12382888793945,0.028270164504647255,0.01470782607793808,-0.020121388137340546,0.0010465724626556039
